	sub_id	filename_prefix	tracked_point	event_type	ix_ref	ix_pred
1307	pp102	sub-pp102_task-walkFast_run-on	left_shank	IC	124	120
1308	pp102	sub-pp102_task-walkFast_run-on	left_shank	IC	315	316
1309	pp102	sub-pp102_task-walkFast_run-on	left_shank	IC	503	503
1310	pp102	sub-pp102_task-walkFast_run-on	left_shank	FC	50	49
1311	pp102	sub-pp102_task-walkFast_run-on	left_shank	FC	237	239
1312	pp102	sub-pp102_task-walkFast_run-on	left_shank	FC	426	427
1313	pp102	sub-pp102_task-walkFast_run-on	left_shank	FC	623	622
1314	pp102	sub-pp102_task-walkFast_run-on	right_shank	IC	29	29
1315	pp102	sub-pp102_task-walkFast_run-on	right_shank	IC	220	221
1316	pp102	sub-pp102_task-walkFast_run-on	right_shank	IC	408	409
1317	pp102	sub-pp102_task-walkFast_run-on	right_shank	IC	601	601
1318	pp102	sub-pp102_task-walkFast_run-on	right_shank	FC	142	145
1319	pp102	sub-pp102_task-walkFast_run-on	right_shank	FC	332	334
1320	pp102	sub-pp102_task-walkFast_run-on	right_shank	FC	523	524
1321	pp102	sub-pp102_task-walkPreferred_run-off	left_ankle	IC	130	134
1322	pp102	sub-pp102_task-walkPreferred_run-off	left_ankle	IC	338	344
1323	pp102	sub-pp102_task-walkPreferred_run-off	left_ankle	IC	544	550
1324	pp102	sub-pp102_task-walkPreferred_run-off	left_ankle	IC	752	
1325	pp102	sub-pp102_task-walkPreferred_run-off	left_ankle	FC	53	50
1326	pp102	sub-pp102_task-walkPreferred_run-off	left_ankle	FC	265	265
1327	pp102	sub-pp102_task-walkPreferred_run-off	left_ankle	FC	467	465
1328	pp102	sub-pp102_task-walkPreferred_run-off	left_ankle	FC	677	677
1329	pp102	sub-pp102_task-walkPreferred_run-off	right_ankle	IC	8	8
1330	pp102	sub-pp102_task-walkPreferred_run-off	right_ankle	IC	237	237
1331	pp102	sub-pp102_task-walkPreferred_run-off	right_ankle	IC	440	440
1332	pp102	sub-pp102_task-walkPreferred_run-off	right_ankle	IC	646	648
1333	pp102	sub-pp102_task-walkPreferred_run-off	right_ankle	FC	164	162
1334	pp102	sub-pp102_task-walkPreferred_run-off	right_ankle	FC	367	368
1335	pp102	sub-pp102_task-walkPreferred_run-off	right_ankle	FC	573	573
1336	pp102	sub-pp102_task-walkPreferred_run-off	right_ankle	FC	789	789
1337	pp102	sub-pp102_task-walkPreferred_run-off	left_shank	IC	130	136
1338	pp102	sub-pp102_task-walkPreferred_run-off	left_shank	IC	338	343
1339	pp102	sub-pp102_task-walkPreferred_run-off	left_shank	IC	544	551
1340	pp102	sub-pp102_task-walkPreferred_run-off	left_shank	IC	752	763
1341	pp102	sub-pp102_task-walkPreferred_run-off	left_shank	FC	53	51
1342	pp102	sub-pp102_task-walkPreferred_run-off	left_shank	FC	265	266
1343	pp102	sub-pp102_task-walkPreferred_run-off	left_shank	FC	467	467
1344	pp102	sub-pp102_task-walkPreferred_run-off	left_shank	FC	677	675
1345	pp102	sub-pp102_task-walkPreferred_run-off	right_shank	IC	8	
1346	pp102	sub-pp102_task-walkPreferred_run-off	right_shank	IC	237	236
1347	pp102	sub-pp102_task-walkPreferred_run-off	right_shank	IC	440	445
1348	pp102	sub-pp102_task-walkPreferred_run-off	right_shank	IC	646	650
1349	pp102	sub-pp102_task-walkPreferred_run-off	right_shank	FC	164	165
1350	pp102	sub-pp102_task-walkPreferred_run-off	right_shank	FC	367	368
1351	pp102	sub-pp102_task-walkPreferred_run-off	right_shank	FC	573	573
1352	pp102	sub-pp102_task-walkPreferred_run-off	right_shank	FC	789	789
1353	pp102	sub-pp102_task-walkPreferred_run-on	left_ankle	IC	140	142
1354	pp102	sub-pp102_task-walkPreferred_run-on	left_ankle	IC	355	357
1355	pp102	sub-pp102_task-walkPreferred_run-on	left_ankle	IC	566	564
1356	pp102	sub-pp102_task-walkPreferred_run-on	left_ankle	IC	792	
1357	pp102	sub-pp102_task-walkPreferred_run-on	left_ankle	FC	62	62
1358	pp102	sub-pp102_task-walkPreferred_run-on	left_ankle	FC	272	272
1359	pp102	sub-pp102_task-walkPreferred_run-on	left_ankle	FC	482	482
1360	pp102	sub-pp102_task-walkPreferred_run-on	left_ankle	FC	700	699
1361	pp102	sub-pp102_task-walkPreferred_run-on	right_ankle	IC	32	31
1362	pp102	sub-pp102_task-walkPreferred_run-on	right_ankle	IC	249	252
1363	pp102	sub-pp102_task-walkPreferred_run-on	right_ankle	IC	457	458
1364	pp102	sub-pp102_task-walkPreferred_run-on	right_ankle	IC	674	676
1365	pp102	sub-pp102_task-walkPreferred_run-on	right_ankle	FC	168	168
1366	pp102	sub-pp102_task-walkPreferred_run-on	right_ankle	FC	378	375
1367	pp102	sub-pp102_task-walkPreferred_run-on	right_ankle	FC	590	587
1368	pp102	sub-pp102_task-walkPreferred_run-on	left_shank	IC	140	145
1369	pp102	sub-pp102_task-walkPreferred_run-on	left_shank	IC	355	360
1370	pp102	sub-pp102_task-walkPreferred_run-on	left_shank	IC	566	564
1371	pp102	sub-pp102_task-walkPreferred_run-on	left_shank	IC	792	792
1372	pp102	sub-pp102_task-walkPreferred_run-on	left_shank	FC	62	64
1373	pp102	sub-pp102_task-walkPreferred_run-on	left_shank	FC	272	282
1374	pp102	sub-pp102_task-walkPreferred_run-on	left_shank	FC	482	481
1375	pp102	sub-pp102_task-walkPreferred_run-on	left_shank	FC	700	698
1376	pp102	sub-pp102_task-walkPreferred_run-on	right_shank	IC	32	37
1377	pp102	sub-pp102_task-walkPreferred_run-on	right_shank	IC	249	251
1378	pp102	sub-pp102_task-walkPreferred_run-on	right_shank	IC	457	459
1379	pp102	sub-pp102_task-walkPreferred_run-on	right_shank	IC	674	673
1380	pp102	sub-pp102_task-walkPreferred_run-on	right_shank	FC	168	170
1381	pp102	sub-pp102_task-walkPreferred_run-on	right_shank	FC	378	378
1382	pp102	sub-pp102_task-walkPreferred_run-on	right_shank	FC	590	590
1383	pp102	sub-pp102_task-walkSlow_run-off	left_ankle	IC	149	150
1384	pp102	sub-pp102_task-walkSlow_run-off	left_ankle	IC	391	400
1385	pp102	sub-pp102_task-walkSlow_run-off	left_ankle	IC	645	651
1386	pp102	sub-pp102_task-walkSlow_run-off	left_ankle	IC	898	902
1387	pp102	sub-pp102_task-walkSlow_run-off	left_ankle	FC	71	68
1388	pp102	sub-pp102_task-walkSlow_run-off	left_ankle	FC	311	310
1389	pp102	sub-pp102_task-walkSlow_run-off	left_ankle	FC	551	551
1390	pp102	sub-pp102_task-walkSlow_run-off	left_ankle	FC	819	819
1391	pp102	sub-pp102_task-walkSlow_run-off	left_ankle	FC	1088	1086
1392	pp102	sub-pp102_task-walkSlow_run-off	right_ankle	IC	27	24
1393	pp102	sub-pp102_task-walkSlow_run-off	right_ankle	IC	275	276
1394	pp102	sub-pp102_task-walkSlow_run-off	right_ankle	IC	519	521
1395	pp102	sub-pp102_task-walkSlow_run-off	right_ankle	IC	773	777
1396	pp102	sub-pp102_task-walkSlow_run-off	right_ankle	IC	1047	1046
1397	pp102	sub-pp102_task-walkSlow_run-off	right_ankle	FC	187	187
1398	pp102	sub-pp102_task-walkSlow_run-off	right_ankle	FC	435	435
1399	pp102	sub-pp102_task-walkSlow_run-off	right_ankle	FC	690	690
1400	pp102	sub-pp102_task-walkSlow_run-off	right_ankle	FC	955	955
1401	pp102	sub-pp102_task-walkSlow_run-off	left_shank	IC	149	154
1402	pp102	sub-pp102_task-walkSlow_run-off	left_shank	IC	391	399
1403	pp102	sub-pp102_task-walkSlow_run-off	left_shank	IC	645	650
1404	pp102	sub-pp102_task-walkSlow_run-off	left_shank	IC	898	907
1405	pp102	sub-pp102_task-walkSlow_run-off	left_shank	FC	71	67
1406	pp102	sub-pp102_task-walkSlow_run-off	left_shank	FC	311	308
1407	pp102	sub-pp102_task-walkSlow_run-off	left_shank	FC	551	551
1408	pp102	sub-pp102_task-walkSlow_run-off	left_shank	FC	819	816
1409	pp102	sub-pp102_task-walkSlow_run-off	left_shank	FC	1088	1085
1410	pp102	sub-pp102_task-walkSlow_run-off	right_shank	IC	27	
1411	pp102	sub-pp102_task-walkSlow_run-off	right_shank	IC	275	278
1412	pp102	sub-pp102_task-walkSlow_run-off	right_shank	IC	519	523
1413	pp102	sub-pp102_task-walkSlow_run-off	right_shank	IC	773	779
1414	pp102	sub-pp102_task-walkSlow_run-off	right_shank	IC	1047	1049
1415	pp102	sub-pp102_task-walkSlow_run-off	right_shank	FC	187	187
1416	pp102	sub-pp102_task-walkSlow_run-off	right_shank	FC	435	436
1417	pp102	sub-pp102_task-walkSlow_run-off	right_shank	FC	690	690
1418	pp102	sub-pp102_task-walkSlow_run-off	right_shank	FC	955	954
1419	pp102	sub-pp102_task-walkSlow_run-on	left_ankle	IC	182	194
1420	pp102	sub-pp102_task-walkSlow_run-on	left_ankle	IC	558	562
1421	pp102	sub-pp102_task-walkSlow_run-on	left_ankle	IC	819	820
1422	pp102	sub-pp102_task-walkSlow_run-on	left_ankle	IC	1086	1084
1423	pp102	sub-pp102_task-walkSlow_run-on	left_ankle	FC	90	90
1424	pp102	sub-pp102_task-walkSlow_run-on	left_ankle	FC	467	467
1425	pp102	sub-pp102_task-walkSlow_run-on	left_ankle	FC	723	723
1426	pp102	sub-pp102_task-walkSlow_run-on	left_ankle	FC	980	980
1427	pp102	sub-pp102_task-walkSlow_run-on	left_ankle	FC	1283	1283
1428	pp102	sub-pp102_task-walkSlow_run-on	right_ankle	IC	53	53
1429	pp102	sub-pp102_task-walkSlow_run-on	right_ankle	IC	437	436
1430	pp102	sub-pp102_task-walkSlow_run-on	right_ankle	IC	693	692
1431	pp102	sub-pp102_task-walkSlow_run-on	right_ankle	IC	942	946
1432	pp102	sub-pp102_task-walkSlow_run-on	right_ankle	IC	1241	1240
1433	pp102	sub-pp102_task-walkSlow_run-on	right_ankle	FC	330	329
1434	pp102	sub-pp102_task-walkSlow_run-on	right_ankle	FC	600	599
1435	pp102	sub-pp102_task-walkSlow_run-on	right_ankle	FC	852	851
1436	pp102	sub-pp102_task-walkSlow_run-on	right_ankle	FC	1134	1133
1437	pp102	sub-pp102_task-walkSlow_run-on	right_ankle	FC		222
1438	pp102	sub-pp102_task-walkSlow_run-on	left_shank	IC	182	189
1439	pp102	sub-pp102_task-walkSlow_run-on	left_shank	IC	558	564
1440	pp102	sub-pp102_task-walkSlow_run-on	left_shank	IC	819	820
1441	pp102	sub-pp102_task-walkSlow_run-on	left_shank	IC	1086	1083
1442	pp102	sub-pp102_task-walkSlow_run-on	left_shank	FC	90	
1443	pp102	sub-pp102_task-walkSlow_run-on	left_shank	FC	467	470
1444	pp102	sub-pp102_task-walkSlow_run-on	left_shank	FC	723	722
1445	pp102	sub-pp102_task-walkSlow_run-on	left_shank	FC	980	978
1446	pp102	sub-pp102_task-walkSlow_run-on	left_shank	FC	1283	1286
1447	pp102	sub-pp102_task-walkSlow_run-on	right_shank	IC	53	50
1448	pp102	sub-pp102_task-walkSlow_run-on	right_shank	IC	437	436
1449	pp102	sub-pp102_task-walkSlow_run-on	right_shank	IC	693	693
1450	pp102	sub-pp102_task-walkSlow_run-on	right_shank	IC	942	945
1451	pp102	sub-pp102_task-walkSlow_run-on	right_shank	IC	1241	1240
1452	pp102	sub-pp102_task-walkSlow_run-on	right_shank	FC		220
1453	pp102	sub-pp102_task-walkSlow_run-on	right_shank	FC	330	
1454	pp102	sub-pp102_task-walkSlow_run-on	right_shank	FC	600	600
1455	pp102	sub-pp102_task-walkSlow_run-on	right_shank	FC	852	853
1456	pp102	sub-pp102_task-walkSlow_run-on	right_shank	FC	1134	1132
1457	pp066	sub-pp066_task-walkFast	left_ankle	IC	125	124
1458	pp066	sub-pp066_task-walkFast	left_ankle	IC	296	297
1459	pp066	sub-pp066_task-walkFast	left_ankle	IC	475	480
1460	pp066	sub-pp066_task-walkFast	left_ankle	FC	49	48
1461	pp066	sub-pp066_task-walkFast	left_ankle	FC	226	227
1462	pp066	sub-pp066_task-walkFast	left_ankle	FC	403	403
1463	pp066	sub-pp066_task-walkFast	left_ankle	FC	594	
1464	pp066	sub-pp066_task-walkFast	right_ankle	IC	22	17
1465	pp066	sub-pp066_task-walkFast	right_ankle	IC	214	215
1466	pp066	sub-pp066_task-walkFast	right_ankle	IC	388	391
1467	pp066	sub-pp066_task-walkFast	right_ankle	IC	574	576
1468	pp066	sub-pp066_task-walkFast	right_ankle	FC	136	143
1469	pp066	sub-pp066_task-walkFast	right_ankle	FC	311	315
1470	pp066	sub-pp066_task-walkFast	right_ankle	FC	496	497
1471	pp066	sub-pp066_task-walkFast	left_shank	IC	125	128
1472	pp066	sub-pp066_task-walkFast	left_shank	IC	296	297
1473	pp066	sub-pp066_task-walkFast	left_shank	IC	475	477
1474	pp066	sub-pp066_task-walkFast	left_shank	FC	49	49
1475	pp066	sub-pp066_task-walkFast	left_shank	FC	226	228
1476	pp066	sub-pp066_task-walkFast	left_shank	FC	403	407
1477	pp066	sub-pp066_task-walkFast	left_shank	FC	594	593
1478	pp066	sub-pp066_task-walkFast	right_shank	IC	22	21
1479	pp066	sub-pp066_task-walkFast	right_shank	IC	214	214
1480	pp066	sub-pp066_task-walkFast	right_shank	IC	388	386
1481	pp066	sub-pp066_task-walkFast	right_shank	IC	574	574
1482	pp066	sub-pp066_task-walkFast	right_shank	FC	136	139
1483	pp066	sub-pp066_task-walkFast	right_shank	FC	311	312
1484	pp066	sub-pp066_task-walkFast	right_shank	FC	496	495
1485	pp066	sub-pp066_task-walkPreferred	left_ankle	IC	126	128
1486	pp066	sub-pp066_task-walkPreferred	left_ankle	IC	343	344
1487	pp066	sub-pp066_task-walkPreferred	left_ankle	IC	549	552
1488	pp066	sub-pp066_task-walkPreferred	left_ankle	IC	762	764
1489	pp066	sub-pp066_task-walkPreferred	left_ankle	FC	39	
1490	pp066	sub-pp066_task-walkPreferred	left_ankle	FC	263	263
1491	pp066	sub-pp066_task-walkPreferred	left_ankle	FC	471	473
1492	pp066	sub-pp066_task-walkPreferred	left_ankle	FC	682	682
1493	pp066	sub-pp066_task-walkPreferred	right_ankle	IC	237	241
1494	pp066	sub-pp066_task-walkPreferred	right_ankle	IC	448	449
1495	pp066	sub-pp066_task-walkPreferred	right_ankle	IC	655	656
1496	pp066	sub-pp066_task-walkPreferred	right_ankle	FC	154	155
1497	pp066	sub-pp066_task-walkPreferred	right_ankle	FC	367	368
1498	pp066	sub-pp066_task-walkPreferred	right_ankle	FC	575	576
1499	pp066	sub-pp066_task-walkPreferred	right_ankle	FC	792	796
1500	pp066	sub-pp066_task-walkPreferred	left_shank	IC	126	123
1501	pp066	sub-pp066_task-walkPreferred	left_shank	IC	343	345
1502	pp066	sub-pp066_task-walkPreferred	left_shank	IC	549	554
1503	pp066	sub-pp066_task-walkPreferred	left_shank	IC	762	765
1504	pp066	sub-pp066_task-walkPreferred	left_shank	FC	39	38
1505	pp066	sub-pp066_task-walkPreferred	left_shank	FC	263	264
1506	pp066	sub-pp066_task-walkPreferred	left_shank	FC	471	473
1507	pp066	sub-pp066_task-walkPreferred	left_shank	FC	682	683
1508	pp066	sub-pp066_task-walkPreferred	right_shank	IC	237	241
1509	pp066	sub-pp066_task-walkPreferred	right_shank	IC	448	451
1510	pp066	sub-pp066_task-walkPreferred	right_shank	IC	655	658
1511	pp066	sub-pp066_task-walkPreferred	right_shank	FC	154	155
1512	pp066	sub-pp066_task-walkPreferred	right_shank	FC	367	367
1513	pp066	sub-pp066_task-walkPreferred	right_shank	FC	575	575
1514	pp066	sub-pp066_task-walkPreferred	right_shank	FC	792	
1515	pp066	sub-pp066_task-walkSlow	left_ankle	IC	239	238
1516	pp066	sub-pp066_task-walkSlow	left_ankle	IC	740	739
1517	pp066	sub-pp066_task-walkSlow	left_ankle	IC	1182	1181
1518	pp066	sub-pp066_task-walkSlow	left_ankle	IC	1632	1627
1519	pp066	sub-pp066_task-walkSlow	left_ankle	FC	77	
1520	pp066	sub-pp066_task-walkSlow	left_ankle	FC	565	
1521	pp066	sub-pp066_task-walkSlow	left_ankle	FC	1009	
1522	pp066	sub-pp066_task-walkSlow	left_ankle	FC	1449	
1523	pp066	sub-pp066_task-walkSlow	left_ankle	FC		1872
1524	pp066	sub-pp066_task-walkSlow	left_ankle	FC	1909	
1525	pp066	sub-pp066_task-walkSlow	right_ankle	IC	499	496
1526	pp066	sub-pp066_task-walkSlow	right_ankle	IC	960	958
1527	pp066	sub-pp066_task-walkSlow	right_ankle	IC	1404	1402
1528	pp066	sub-pp066_task-walkSlow	right_ankle	IC	1841	1838
1529	pp066	sub-pp066_task-walkSlow	right_ankle	FC	314	
1530	pp066	sub-pp066_task-walkSlow	right_ankle	FC	793	808
1531	pp066	sub-pp066_task-walkSlow	right_ankle	FC	1234	1247
1532	pp066	sub-pp066_task-walkSlow	right_ankle	FC	1690	1699
1533	pp066	sub-pp066_task-walkSlow	left_shank	IC	239	239
1534	pp066	sub-pp066_task-walkSlow	left_shank	IC	740	740
1535	pp066	sub-pp066_task-walkSlow	left_shank	IC	1182	1183
1536	pp066	sub-pp066_task-walkSlow	left_shank	IC	1632	1629
1537	pp066	sub-pp066_task-walkSlow	left_shank	FC	77	85
1538	pp066	sub-pp066_task-walkSlow	left_shank	FC	565	576
1539	pp066	sub-pp066_task-walkSlow	left_shank	FC	1009	1019
1540	pp066	sub-pp066_task-walkSlow	left_shank	FC	1449	1460
1541	pp066	sub-pp066_task-walkSlow	left_shank	FC	1909	
1542	pp066	sub-pp066_task-walkSlow	right_shank	IC	499	497
1543	pp066	sub-pp066_task-walkSlow	right_shank	IC	960	958
1544	pp066	sub-pp066_task-walkSlow	right_shank	IC	1404	1403
1545	pp066	sub-pp066_task-walkSlow	right_shank	IC	1841	1839
1546	pp066	sub-pp066_task-walkSlow	right_shank	FC	314	
1547	pp066	sub-pp066_task-walkSlow	right_shank	FC	793	805
1548	pp066	sub-pp066_task-walkSlow	right_shank	FC	1234	
1549	pp066	sub-pp066_task-walkSlow	right_shank	FC	1690	1701
1550	pp014	sub-pp014_task-walkFast	left_ankle	IC	126	124
1551	pp014	sub-pp014_task-walkFast	left_ankle	IC	295	295
1552	pp014	sub-pp014_task-walkFast	left_ankle	IC	466	468
1553	pp014	sub-pp014_task-walkFast	left_ankle	FC	48	50
1554	pp014	sub-pp014_task-walkFast	left_ankle	FC	225	226
1555	pp014	sub-pp014_task-walkFast	left_ankle	FC	391	393
1556	pp014	sub-pp014_task-walkFast	right_ankle	IC	23	23
1557	pp014	sub-pp014_task-walkFast	right_ankle	IC	215	215
1558	pp014	sub-pp014_task-walkFast	right_ankle	IC	381	378
1559	pp014	sub-pp014_task-walkFast	right_ankle	FC	141	144
1560	pp014	sub-pp014_task-walkFast	right_ankle	FC	309	316
1561	pp014	sub-pp014_task-walkFast	right_ankle	FC	477	484
1562	pp014	sub-pp014_task-walkFast	left_shank	IC	126	131
1563	pp014	sub-pp014_task-walkFast	left_shank	IC	295	296
1564	pp014	sub-pp014_task-walkFast	left_shank	IC	466	464
1565	pp014	sub-pp014_task-walkFast	left_shank	FC	48	51
1566	pp014	sub-pp014_task-walkFast	left_shank	FC	225	227
1567	pp014	sub-pp014_task-walkFast	left_shank	FC	391	394
1568	pp014	sub-pp014_task-walkFast	right_shank	IC	23	
1569	pp014	sub-pp014_task-walkFast	right_shank	IC	215	215
1570	pp014	sub-pp014_task-walkFast	right_shank	IC	381	376
1571	pp014	sub-pp014_task-walkFast	right_shank	FC	141	145
1572	pp014	sub-pp014_task-walkFast	right_shank	FC	309	314
1573	pp014	sub-pp014_task-walkFast	right_shank	FC	477	483
1574	pp014	sub-pp014_task-walkPreferred	left_ankle	IC	155	155
1575	pp014	sub-pp014_task-walkPreferred	left_ankle	IC	358	360
1576	pp014	sub-pp014_task-walkPreferred	left_ankle	IC	560	562
1577	pp014	sub-pp014_task-walkPreferred	left_ankle	FC	72	72
1578	pp014	sub-pp014_task-walkPreferred	left_ankle	FC	281	281
1579	pp014	sub-pp014_task-walkPreferred	left_ankle	FC	484	485
1580	pp014	sub-pp014_task-walkPreferred	left_ankle	FC	694	695
1581	pp014	sub-pp014_task-walkPreferred	right_ankle	IC	38	39
1582	pp014	sub-pp014_task-walkPreferred	right_ankle	IC	260	261
1583	pp014	sub-pp014_task-walkPreferred	right_ankle	IC	461	464
1584	pp014	sub-pp014_task-walkPreferred	right_ankle	IC	665	668
1585	pp014	sub-pp014_task-walkPreferred	right_ankle	FC	178	180
1586	pp014	sub-pp014_task-walkPreferred	right_ankle	FC	382	383
1587	pp014	sub-pp014_task-walkPreferred	right_ankle	FC	583	
1588	pp014	sub-pp014_task-walkPreferred	right_ankle	FC	591	589
1589	pp014	sub-pp014_task-walkPreferred	left_shank	IC	155	159
1590	pp014	sub-pp014_task-walkPreferred	left_shank	IC	358	362
1591	pp014	sub-pp014_task-walkPreferred	left_shank	IC	560	565
1592	pp014	sub-pp014_task-walkPreferred	left_shank	FC	72	72
1593	pp014	sub-pp014_task-walkPreferred	left_shank	FC	281	281
1594	pp014	sub-pp014_task-walkPreferred	left_shank	FC	484	484
1595	pp014	sub-pp014_task-walkPreferred	left_shank	FC	694	693
1596	pp014	sub-pp014_task-walkPreferred	right_shank	IC	38	41
1597	pp014	sub-pp014_task-walkPreferred	right_shank	IC	260	263
1598	pp014	sub-pp014_task-walkPreferred	right_shank	IC	461	464
1599	pp014	sub-pp014_task-walkPreferred	right_shank	IC	665	667
1600	pp014	sub-pp014_task-walkPreferred	right_shank	FC	178	178
1601	pp014	sub-pp014_task-walkPreferred	right_shank	FC	382	382
1602	pp014	sub-pp014_task-walkPreferred	right_shank	FC	583	587
1603	pp014	sub-pp014_task-walkPreferred	right_shank	FC	591	
1604	pp014	sub-pp014_task-walkSlow	left_ankle	IC	32	31
1605	pp014	sub-pp014_task-walkSlow	left_ankle	IC	337	336
1606	pp014	sub-pp014_task-walkSlow	left_ankle	IC	625	626
1607	pp014	sub-pp014_task-walkSlow	left_ankle	IC	907	907
1608	pp014	sub-pp014_task-walkSlow	left_ankle	IC	1181	1181
1609	pp014	sub-pp014_task-walkSlow	left_ankle	FC	236	237
1610	pp014	sub-pp014_task-walkSlow	left_ankle	FC	529	529
1611	pp014	sub-pp014_task-walkSlow	left_ankle	FC	812	811
1612	pp014	sub-pp014_task-walkSlow	left_ankle	FC	1089	1089
1613	pp014	sub-pp014_task-walkSlow	left_ankle	FC	1369	1369
1614	pp014	sub-pp014_task-walkSlow	right_ankle	IC	188	189
1615	pp014	sub-pp014_task-walkSlow	right_ankle	IC	480	481
1616	pp014	sub-pp014_task-walkSlow	right_ankle	IC	770	771
1617	pp014	sub-pp014_task-walkSlow	right_ankle	IC	1045	1048
1618	pp014	sub-pp014_task-walkSlow	right_ankle	IC	1323	1324
1619	pp014	sub-pp014_task-walkSlow	right_ankle	FC	92	93
1620	pp014	sub-pp014_task-walkSlow	right_ankle	FC	388	391
1621	pp014	sub-pp014_task-walkSlow	right_ankle	FC	669	673
1622	pp014	sub-pp014_task-walkSlow	right_ankle	FC	949	950
1623	pp014	sub-pp014_task-walkSlow	right_ankle	FC	1223	1226
1624	pp014	sub-pp014_task-walkSlow	left_shank	IC	32	
1625	pp014	sub-pp014_task-walkSlow	left_shank	IC	337	337
1626	pp014	sub-pp014_task-walkSlow	left_shank	IC	625	627
1627	pp014	sub-pp014_task-walkSlow	left_shank	IC	907	909
1628	pp014	sub-pp014_task-walkSlow	left_shank	IC	1181	1184
1629	pp014	sub-pp014_task-walkSlow	left_shank	FC	236	237
1630	pp014	sub-pp014_task-walkSlow	left_shank	FC	529	529
1631	pp014	sub-pp014_task-walkSlow	left_shank	FC	812	813
1632	pp014	sub-pp014_task-walkSlow	left_shank	FC	1089	1090
1633	pp014	sub-pp014_task-walkSlow	left_shank	FC	1369	1369
1634	pp014	sub-pp014_task-walkSlow	right_shank	IC	188	192
1635	pp014	sub-pp014_task-walkSlow	right_shank	IC	480	480
1636	pp014	sub-pp014_task-walkSlow	right_shank	IC	770	770
1637	pp014	sub-pp014_task-walkSlow	right_shank	IC	1045	1048
1638	pp014	sub-pp014_task-walkSlow	right_shank	IC	1323	1323
1639	pp014	sub-pp014_task-walkSlow	right_shank	FC	92	94
1640	pp014	sub-pp014_task-walkSlow	right_shank	FC	388	389
1641	pp014	sub-pp014_task-walkSlow	right_shank	FC	669	672
1642	pp014	sub-pp014_task-walkSlow	right_shank	FC	949	952
1643	pp014	sub-pp014_task-walkSlow	right_shank	FC	1223	1225
1644	pp089	sub-pp089_task-walkFast	left_ankle	IC	29	26
